target_end_date,target,location,observation
2026-07-10,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-07-10,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-07-10,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,89
2026-07-10,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,4
2026-07-10,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-07-10,insp_sitrep__cumulative_confirmed_deaths__daily,Wamba,1
2026-07-10,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1873
2026-07-10,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,672
2026-07-10,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,299
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Ariwara,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,31
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Beni,30
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Boga,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,507
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,44
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Damas,5
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,4
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,4
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,2
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,71
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,9
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,27
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,7
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Lita,48
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Logo,7
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Lolwa,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Lubunga (Tshopo),1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Makiso Kisangani,2
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,5
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Mandima,8
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,50
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Mangobo,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,3
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Miti-Murhesa,3
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,336
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,10
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Nia-Nia,36
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,121
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Nyankunde,99
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Rumba,4
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,393
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,19
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-07-11,insp_sitrep__cumulative_confirmed_cases__daily,Wamba,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Ariwara,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,10
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,20
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Boga,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,160
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,21
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Drodro,3
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,2
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,47
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,8
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,3
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Lita,19
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Logo,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Lolwa,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Lubunga (Tshopo),0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Mabalako,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Makiso Kisangani,2
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Mambasa,4
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Mandima,3
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Mangala,29
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Mangobo,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Masereka,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Miti-Murhesa,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,177
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,2
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Nia-Nia,12
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,47
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,25
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Rumba,0
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,90
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,4
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-07-11,insp_sitrep__cumulative_confirmed_deaths__daily,Wamba,1
2026-07-11,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1926
2026-07-11,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,702
2026-07-11,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,299
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Ariwara,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,31
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Beni,31
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Boga,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Boma Mangbetu,2
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,534
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,46
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Damas,5
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,5
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,5
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Isiro,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,2
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,76
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,9
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,27
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,7
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Lita,59
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Logo,7
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Lolwa,2
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Lubunga (Tshopo),1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Makiso Kisangani,2
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,5
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Mandima,8
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,50
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Mangobo,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,3
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Miti-Murhesa,3
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,336
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,11
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Nia-Nia,36
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,131
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Nyankunde,99
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Pawa,3
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Rimba,4
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,405
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,19
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-07-13,insp_sitrep__cumulative_confirmed_cases__daily,Wamba,8
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Ariwara,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,10
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,20
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Boga,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Boma Mangbetu,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,172
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,22
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Drodro,3
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,4
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Isiro,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,2
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,55
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,10
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,3
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Lita,23
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Logo,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Lolwa,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Lubunga (Tshopo),1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Mabalako,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Makiso Kisangani,2
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Mambasa,4
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Mandima,3
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Mangala,29
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Mangobo,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Masereka,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Miti-Murhesa,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,182
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,2
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Nia-Nia,7
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,50
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,26
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Pawa,3
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,95
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,4
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-07-13,insp_sitrep__cumulative_confirmed_deaths__daily,Wamba,8
2026-07-13,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,2011
2026-07-13,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,754
2026-07-13,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,268
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Ariwara,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,31
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Beni,33
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Boga,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Boma Mangbetu,2
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,570
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,52
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Damas,7
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,5
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,6
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Isiro,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,2
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,82
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,10
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,27
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,7
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Lita,66
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Logo,7
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Lolwa,2
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Lubunga (Tshopo),1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mahagi,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Makiso Kisangani,2
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,5
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mandima,9
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,50
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mangobo,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,3
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Miti-Murhesa,3
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,347
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,14
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Nia-Nia,42
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,148
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Nyankunde,99
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Pawa,3
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Rimba,4
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,418
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,19
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-07-15,insp_sitrep__cumulative_confirmed_cases__daily,Wamba,8
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Ariwara,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,11
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,22
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Boga,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Boma Mangbetu,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,191
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,26
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Drodro,3
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,5
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Isiro,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,2
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,59
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,2
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,10
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,3
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Lita,23
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Logo,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Lolwa,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Lubunga (Tshopo),1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mabalako,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mahagi,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Makiso Kisangani,2
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mambasa,4
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mandima,4
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mangala,29
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mangobo,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Masereka,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Miti-Murhesa,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,192
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,4
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Nia-Nia,9
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,67
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,26
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,3
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Pawa,3
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,104
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,4
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-07-15,insp_sitrep__cumulative_confirmed_deaths__daily,Wamba,8
2026-07-15,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,2124
2026-07-15,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,828
